longitude,latitude,Boron,SOC,Nitrogen,pH,Phosphorus,Potassium,Sulfur,Zinc,Sand,Silt,Clay,Area,Soil group,Land class,Soil type
9.99066,9.96158,0.130899,0.8034230000000001,0.0888575,6.5315,10.624,0.4097871794871795,5.51016,1.57493,63.0,18.0,19.0,isda,isda,isda,isda
9.25104,10.28887,0.130965,1.62777,0.14907600000000001,5.2999,15.1089,0.4216102564102564,16.798,1.73873,50.0,22.0,25.0,isda,isda,isda,isda
8.88029,9.2512,0.131156,0.675333,0.0675572,5.07109,0.949003,0.05190205128205128,15.6071,0.493299,54.0,19.0,27.0,isda,isda,isda,isda
4.84994,9.17147,0.131314,0.876542,0.0656465,6.27756,9.22385,0.14702461538461536,7.31091,1.02021,63.0,20.0,12.0,isda,isda,isda,isda
9.259,10.25035,0.131682,0.877937,0.08030570000000001,5.86236,7.93276,0.34950256410256414,7.03667,1.3841,56.0,21.0,22.0,isda,isda,isda,isda
10.04989,9.36799,0.132119,0.974062,0.0815453,6.55393,5.49831,0.41971025641025644,10.4924,1.25019,55.0,18.0,24.0,isda,isda,isda,isda
9.27128,10.27697,0.132864,0.579527,0.0457257,6.06671,5.92484,0.4580230769230769,10.783,1.48478,53.0,22.0,24.0,isda,isda,isda,isda
9.75579,10.15892,0.134206,0.7361690000000001,0.0688001,6.04064,11.2252,0.31403333333333333,4.01862,1.11589,54.0,21.0,23.0,isda,isda,isda,isda
9.03074,9.60869,0.134776,1.00952,0.08288670000000001,5.6696,2.21025,0.38526666666666665,13.023,1.76054,59.0,16.0,20.0,isda,isda,isda,isda
8.97868,9.92693,0.135032,1.6923100000000002,0.129333,6.08611,20.8661,0.7414512820512821,10.2811,2.04851,52.0,20.0,25.0,isda,isda,isda,isda
5.4568,9.98621,0.135269,0.9355600000000001,0.0999221,6.32729,5.24126,0.16526871794871797,10.3462,0.839477,66.0,19.0,13.0,isda,isda,isda,isda
8.30111,11.1832,0.135818,0.6487499999999999,0.0434734,6.07279,3.52313,0.1559325641025641,6.60885,1.50049,58.0,25.0,21.0,isda,isda,isda,isda
8.59752,9.39795,0.135819,1.8392600000000001,0.176941,5.88589,4.28966,0.5727384615384615,11.2889,1.19069,53.0,20.0,23.0,isda,isda,isda,isda
5.43605,10.60956,0.136416,0.7529239999999999,0.0752669,6.50862,9.75568,0.3141307692307692,9.52876,1.44645,70.0,17.0,16.0,isda,isda,isda,isda
5.42827,10.63013,0.137486,1.07837,0.0858563,6.69777,4.79208,0.3189897435897436,13.0289,1.1436,68.0,17.0,12.0,isda,isda,isda,isda
8.35981,9.02167,0.138018,0.560129,0.0603548,6.21217,9.37209,0.386625641025641,7.33243,1.3124,64.0,17.0,20.0,isda,isda,isda,isda
4.83939,9.19896,0.139146,0.971236,0.0931375,6.73184,9.40027,0.12910282051282052,9.90998,0.849528,64.0,21.0,16.0,isda,isda,isda,isda
9.04874,9.6501,0.139416,0.653887,0.09446360000000001,7.00713,5.75826,0.5517461538461539,8.13767,1.87604,60.0,16.0,21.0,isda,isda,isda,isda
4.77207,9.18242,0.139762,1.40683,0.126051,6.19487,10.5696,0.13297205128205128,8.33376,1.43925,53.0,22.0,23.0,isda,isda,isda,isda
9.0206,9.60545,0.140568,0.8480380000000001,0.0784361,5.85075,3.92537,0.4625410256410256,38.3309,2.04072,54.0,20.0,26.0,isda,isda,isda,isda
8.39463,10.06626,0.140605,0.894187,0.0929349,5.88263,2.95887,0.46889743589743593,15.0593,1.45229,48.0,21.0,24.0,isda,isda,isda,isda
10.44879,10.62403,0.140728,0.773731,0.0492417,5.90709,2.86437,0.12994,7.1845,1.38721,62.0,20.0,22.0,isda,isda,isda,isda
8.83397,9.27548,0.141186,1.73075,0.14394800000000002,5.54894,4.35282,0.3541846153846154,12.7901,0.944207,55.0,20.0,29.0,isda,isda,isda,isda
11.64313,9.02083,0.141548,0.614138,0.061661600000000004,6.37425,10.9826,0.4353128205128205,8.82833,1.95782,63.0,17.0,18.0,isda,isda,isda,isda
9.0841,8.59785,0.141895,1.38643,0.0990255,6.41583,7.34698,0.2902692307692308,8.01791,1.5028,61.0,20.0,16.0,isda,isda,isda,isda
4.49932,9.89526,0.141988,0.965221,0.0665168,6.65056,10.6383,0.4428794871794872,9.24197,1.30943,64.0,20.0,18.0,isda,isda,isda,isda
9.02494,9.61451,0.142072,0.753765,0.0830185,5.98582,6.15541,0.4959589743589744,9.49432,1.71292,61.0,20.0,22.0,isda,isda,isda,isda
6.52164,9.41721,0.142324,1.00543,0.10503,6.58729,6.01405,0.3576153846153846,6.46759,0.656099,67.0,16.0,14.0,isda,isda,isda,isda
9.03102,9.60201,0.142662,0.93719,0.0949004,6.05698,3.73398,0.502323076923077,7.63275,1.79873,58.0,16.0,23.0,isda,isda,isda,isda
10.0505,9.42455,0.142854,1.0859,0.11006,6.39323,7.09175,0.4428794871794872,12.3394,1.98583,55.0,17.0,23.0,isda,isda,isda,isda
8.96412,9.92344,0.142869,1.8819299999999999,0.127192,6.61669,10.9705,0.3552923076923077,6.0999,1.83642,52.0,20.0,26.0,isda,isda,isda,isda
4.52143,9.88729,0.142889,0.918833,0.061653599999999996,5.93858,11.2519,0.49014102564102563,4.86073,2.30076,63.0,20.0,16.0,isda,isda,isda,isda
11.71565,9.09397,0.143164,1.56882,0.147309,5.95884,12.1516,0.4428794871794872,14.4722,2.34877,59.0,20.0,20.0,isda,isda,isda,isda
8.33876,10.07683,0.143422,1.7068100000000002,0.158069,5.23035,4.32078,0.447725641025641,10.6085,1.65916,50.0,18.0,23.0,isda,isda,isda,isda
8.31649,11.1661,0.143634,0.856473,0.0883452,6.19071,2.76876,0.16887615384615384,7.62605,1.65357,55.0,25.0,22.0,isda,isda,isda,isda
7.64235,9.96869,0.144037,1.48658,0.13914100000000001,5.83575,3.7169,0.48843333333333333,9.23306,1.66754,55.0,19.0,24.0,isda,isda,isda,isda
11.5164,9.38398,0.144087,1.5653000000000001,0.11847099999999999,6.27721,5.88864,0.6609692307692309,8.90075,1.5703,45.0,22.0,27.0,isda,isda,isda,isda
8.86806,9.26741,0.144568,1.29766,0.110249,5.6337,5.64311,0.40105384615384615,8.9635,1.81358,53.0,19.0,27.0,isda,isda,isda,isda
6.33701,9.69432,0.144802,1.28328,0.12595,5.90328,4.15878,0.3831435897435897,9.83255,1.38198,62.0,16.0,15.0,isda,isda,isda,isda
11.38898,9.13003,0.144884,0.679773,0.0557054,6.36988,17.5915,0.24080692307692306,4.80983,1.25032,60.0,21.0,19.0,isda,isda,isda,isda
8.61066,10.79627,0.145003,0.981541,0.058462599999999997,6.11613,4.65722,0.5317641025641026,7.58282,1.49791,51.0,24.0,23.0,isda,isda,isda,isda
9.28504,10.24659,0.145479,0.7710950000000001,0.0744471,6.24674,18.3217,0.4353128205128205,10.0828,1.36111,60.0,19.0,20.0,isda,isda,isda,isda
10.00603,9.90771,0.145627,0.499836,0.0663195,5.94084,6.45043,0.30535641025641025,6.81674,1.71432,51.0,20.0,25.0,isda,isda,isda,isda
4.43146,10.92043,0.145996,1.4485,0.125738,6.45195,12.8327,0.44944871794871794,13.0682,2.02542,73.0,13.0,15.0,isda,isda,isda,isda
9.96884,9.92314,0.146096,0.927424,0.0934325,6.436,8.57939,0.44944871794871794,6.95354,1.95826,59.0,17.0,19.0,isda,isda,isda,isda
11.46036,9.37017,0.146233,1.7707000000000002,0.17102599999999998,5.8552,3.55216,0.3185769230769231,11.725,1.41536,44.0,23.0,30.0,isda,isda,isda,isda
6.07263,9.48073,0.146289,0.855069,0.0849044,7.24758,27.3469,0.2834564102564103,3.75005,1.64558,67.0,18.0,13.0,isda,isda,isda,isda
8.35506,9.02176,0.146353,0.748062,0.0694051,6.13635,7.29121,0.21290641025641027,6.48011,1.50516,62.0,19.0,21.0,isda,isda,isda,isda
10.46641,10.61306,0.146921,0.379556,0.026140299999999998,5.96986,8.82296,0.45159487179487184,6.45451,1.28985,48.0,24.0,26.0,isda,isda,isda,isda
9.98164,9.36472,0.147374,0.741521,0.0396166,6.71974,8.24245,0.44944871794871794,6.25173,1.02815,54.0,20.0,22.0,isda,isda,isda,isda
6.0378,9.68322,0.147486,1.7724900000000001,0.175732,5.17026,5.70361,0.3410435897435898,16.6423,2.59209,56.0,21.0,21.0,isda,isda,isda,isda
5.9547,10.26691,0.148148,1.01687,0.07385080000000001,5.96239,14.4838,0.2569871794871795,8.00135,1.28594,65.0,20.0,16.0,isda,isda,isda,isda
9.07877,8.51905,0.148391,1.53614,0.108957,5.71291,4.08917,0.3032410256410256,7.24374,1.63698,63.0,20.0,19.0,isda,isda,isda,isda
8.88329,9.25021,0.148849,1.88426,0.169761,5.53146,2.71407,0.46021794871794874,12.8124,1.22012,54.0,17.0,29.0,isda,isda,isda,isda
10.02237,9.38089,0.149262,1.08383,0.08372389999999999,6.49357,26.3638,0.38827435897435897,6.49649,1.77208,60.0,18.0,20.0,isda,isda,isda,isda
9.22889,10.31131,0.149427,2.02586,0.145515,6.38689,3.70459,0.5412871794871795,5.45813,1.60331,56.0,18.0,22.0,isda,isda,isda,isda
9.30932,10.31575,0.149564,1.15256,0.0734851,6.09804,6.5556,0.6631128205128205,8.08496,1.35465,56.0,22.0,21.0,isda,isda,isda,isda
4.54317,9.91026,0.150364,1.21457,0.125746,6.40315,14.8069,0.5378871794871796,8.03979,1.32971,62.0,23.0,14.0,isda,isda,isda,isda
8.83384,9.27445,0.150424,1.81263,0.191388,5.38656,2.66656,0.29881025641025644,14.8971,0.722336,51.0,20.0,28.0,isda,isda,isda,isda
8.86241,9.25576,0.150472,2.0172,0.136438,5.10529,2.17633,0.32564358974358976,10.9749,0.833699,53.0,19.0,25.0,isda,isda,isda,isda
4.45197,10.95135,0.150599,0.627598,0.052364100000000004,6.88239,7.49784,0.29146923076923076,6.79392,1.01705,74.0,12.0,13.0,isda,isda,isda,isda
5.35839,10.6538,0.151152,1.1998900000000001,0.07546230000000001,5.77371,13.1215,0.4428794871794872,11.6925,1.67472,71.0,17.0,13.0,isda,isda,isda,isda
4.5079,9.90089,0.151616,0.805607,0.0882985,6.24002,14.011,0.4012205128205128,11.328,1.77358,67.0,18.0,15.0,isda,isda,isda,isda
9.07663,8.59296,0.152187,1.50641,0.0927377,6.13474,3.63317,0.24622923076923076,8.8361,1.28051,62.0,20.0,17.0,isda,isda,isda,isda
8.43039,9.00712,0.152355,0.796645,0.0825669,5.36627,3.09798,0.3039282051282051,7.63164,1.25016,56.0,17.0,22.0,isda,isda,isda,isda
4.52292,9.84162,0.152562,1.12469,0.10899099999999999,6.14312,22.2093,0.6691153846153846,17.7492,0.977659,66.0,21.0,15.0,isda,isda,isda,isda
8.63517,9.65073,0.153249,1.7203700000000002,0.15338400000000002,5.19034,5.63624,0.18918230769230768,16.3056,1.12508,44.0,22.0,28.0,isda,isda,isda,isda
11.70416,9.04689,0.153362,0.728513,0.056514600000000005,6.07115,14.5271,0.33357692307692305,9.59067,1.16506,64.0,19.0,18.0,isda,isda,isda,isda
8.26309,9.97642,0.153385,0.47673,0.0327694,6.16115,2.06853,0.1362323076923077,7.26225,1.60971,57.0,18.0,23.0,isda,isda,isda,isda
6.54651,9.40916,0.153674,0.81096,0.10150999999999999,6.20043,2.31159,0.1589051282051282,10.0331,1.16928,64.0,16.0,18.0,isda,isda,isda,isda
8.54561,9.33003,0.153712,1.21691,0.0900077,5.80219,11.5874,0.1910071794871795,13.7403,1.2034,60.0,18.0,23.0,isda,isda,isda,isda
8.79713,9.24942,0.153752,1.70872,0.135996,5.67219,4.69965,0.46405897435897436,12.2812,0.999136,51.0,20.0,26.0,isda,isda,isda,isda
9.99218,9.37328,0.153784,0.64391,0.0663303,6.85442,9.0938,0.3513,6.37099,0.94226,60.0,19.0,18.0,isda,isda,isda,isda
10.05068,9.37878,0.153799,1.07297,0.09895469999999999,6.51194,8.57379,0.5328820512820513,4.76845,1.28855,57.0,17.0,19.0,isda,isda,isda,isda
11.64689,9.02702,0.153929,0.698058,0.0757746,6.00152,11.7039,0.3243384615384616,9.53009,1.4931,66.0,17.0,16.0,isda,isda,isda,isda
7.80173,10.03506,0.153962,0.92588,0.07605229999999999,5.2107,6.32121,0.5041333333333333,19.1981,1.22458,61.0,18.0,19.0,isda,isda,isda,isda
11.66678,9.0276,0.154061,0.5159320000000001,0.0426796,6.21918,12.2028,0.33371794871794874,6.59334,1.41021,64.0,17.0,16.0,isda,isda,isda,isda
7.64599,9.97055,0.154132,1.08074,0.0917609,6.03536,1.73953,0.28507179487179485,17.5065,2.35305,59.0,19.0,24.0,isda,isda,isda,isda
8.58134,10.79998,0.154678,0.6839649999999999,0.08922719999999999,5.88412,2.41937,0.3409666666666667,9.86361,1.35605,60.0,22.0,23.0,isda,isda,isda,isda
11.63884,9.01405,0.154952,1.61522,0.0841836,6.33075,7.52222,0.4428794871794872,6.53846,2.36309,63.0,18.0,18.0,isda,isda,isda,isda
5.45892,9.98435,0.155381,0.987372,0.0791843,6.16909,8.80966,0.20455897435897438,9.21012,1.42508,60.0,19.0,18.0,isda,isda,isda,isda
4.43289,10.91458,0.155714,0.9534549999999999,0.08028690000000001,6.30405,9.87224,0.31743589743589745,8.79865,1.18569,73.0,12.0,13.0,isda,isda,isda,isda
7.71172,9.50602,0.156596,1.1767400000000001,0.129085,6.04981,3.74332,0.42206923076923075,13.268,1.47867,51.0,18.0,24.0,isda,isda,isda,isda
8.28452,11.13771,0.156757,0.705626,0.0358823,5.89773,3.02686,0.23872871794871797,5.86875,1.4171,58.0,25.0,22.0,isda,isda,isda,isda
4.5474,9.90566,0.157536,1.01915,0.0593854,6.42581,6.65774,0.3869435897435897,8.95955,1.41952,71.0,20.0,14.0,isda,isda,isda,isda
7.6789,9.92579,0.157711,0.468766,0.0537767,5.07471,3.42195,0.17003589743589742,8.69801,0.854159,60.0,17.0,23.0,isda,isda,isda,isda
10.04785,9.34121,0.157926,0.64757,0.0629051,6.5743,11.5294,0.31222820512820515,6.4828,1.41861,56.0,19.0,21.0,isda,isda,isda,isda
7.69803,9.55528,0.158433,1.44303,0.13445100000000001,6.38474,4.54073,0.6623153846153846,8.14916,1.8993,58.0,19.0,23.0,isda,isda,isda,isda
5.46158,9.98508,0.159125,1.37243,0.0895119,6.25253,7.39514,0.21935076923076924,8.02303,1.52893,64.0,19.0,14.0,isda,isda,isda,isda
6.49918,8.53334,0.159391,1.7254200000000002,0.14993399999999998,5.13409,4.00786,0.419874358974359,15.2412,1.60994,60.0,21.0,18.0,isda,isda,isda,isda
5.52481,8.97765,0.159669,4.34726,0.247247,5.14522,6.41783,0.28383846153846154,18.7326,1.51613,45.0,23.0,28.0,isda,isda,isda,isda
5.45597,10.00496,0.159838,2.12697,0.15823,6.58099,10.3338,0.16724358974358972,5.99148,2.16283,64.0,18.0,15.0,isda,isda,isda,isda
9.25485,10.26253,0.160178,0.766024,0.0728761,6.32817,10.7827,0.3420974358974359,5.46557,1.26825,58.0,21.0,23.0,isda,isda,isda,isda
9.03374,9.60304,0.160317,0.717993,0.06970509999999999,6.09104,6.53881,0.35323589743589745,11.4785,1.26831,55.0,16.0,24.0,isda,isda,isda,isda
9.19619,9.53297,0.161228,0.8116300000000001,0.0752979,6.34322,3.15595,0.3980794871794872,8.37558,1.3624,51.0,21.0,25.0,isda,isda,isda,isda
9.03176,9.65046,0.162613,0.603937,0.0631076,5.7216,8.23784,0.5781871794871795,7.57285,1.60509,54.0,18.0,24.0,isda,isda,isda,isda
8.37162,9.00355,0.162619,0.883318,0.0520311,6.19548,4.73972,0.23701153846153847,9.71141,1.40579,63.0,16.0,19.0,isda,isda,isda,isda
11.01235,8.97796,0.162622,1.0623,0.07162690000000001,6.1241,6.25041,0.6365717948717949,15.7232,1.93664,48.0,25.0,23.0,isda,isda,isda,isda
10.05985,9.42442,0.163287,0.498992,0.0399069,6.70447,9.95187,0.3099846153846154,5.48948,1.12285,49.0,21.0,22.0,isda,isda,isda,isda
9.28428,10.24323,0.163665,0.8345589999999999,0.0983314,5.82739,3.79417,0.4063846153846154,13.6852,1.13356,58.0,21.0,21.0,isda,isda,isda,isda
8.28458,11.1333,0.164422,0.664083,0.06482170000000001,6.32014,2.50469,0.35778974358974364,10.0001,1.86829,54.0,24.0,21.0,isda,isda,isda,isda
9.1544,8.34066,0.164471,0.922852,0.0897663,5.88693,3.32037,0.2872794871794872,6.69719,1.37858,63.0,19.0,16.0,isda,isda,isda,isda
11.70068,9.08048,0.164892,0.961724,0.0842011,6.60721,23.8147,0.44944871794871794,8.07515,2.42191,58.0,20.0,20.0,isda,isda,isda,isda
9.25982,10.24641,0.165604,0.688655,0.0670423,6.45473,6.09948,0.392574358974359,7.98086,1.33761,50.0,20.0,23.0,isda,isda,isda,isda
5.35904,10.62573,0.166638,0.745465,0.0526407,5.90311,4.6067,0.41623076923076924,10.8758,0.681131,69.0,17.0,13.0,isda,isda,isda,isda
10.04472,9.93216,0.166767,1.3620100000000002,0.11448799999999999,7.06793,8.01859,0.5008846153846154,5.66098,1.61901,69.0,17.0,18.0,isda,isda,isda,isda
9.17062,8.40303,0.166915,0.9381299999999999,0.10377600000000001,6.06887,3.431,0.11029076923076922,12.1297,0.518078,52.0,21.0,18.0,isda,isda,isda,isda
11.69658,9.01999,0.167526,0.883729,0.0936186,6.29335,15.2255,0.5589923076923077,7.49847,1.51104,64.0,19.0,19.0,isda,isda,isda,isda
5.39299,10.61908,0.168689,1.27369,0.0838777,6.23641,8.00634,0.4012205128205128,9.90767,1.93302,67.0,17.0,16.0,isda,isda,isda,isda
11.69804,9.01534,0.169594,0.463124,0.0349739,6.27747,7.99847,0.32807948717948715,7.35639,1.47097,66.0,18.0,18.0,isda,isda,isda,isda
11.69592,9.00985,0.170197,0.788111,0.062131099999999995,6.60795,10.0487,0.34811282051282055,5.98808,1.49175,68.0,16.0,15.0,isda,isda,isda,isda
9.98278,9.95691,0.170278,1.16524,0.147494,6.38305,4.02854,0.691576923076923,9.46793,1.8558,56.0,19.0,21.0,isda,isda,isda,isda
11.64296,9.0276,0.170843,1.10114,0.12789699999999998,6.45626,7.95195,0.5271769230769231,17.7742,2.05585,63.0,17.0,18.0,isda,isda,isda,isda
9.22073,9.52192,0.172194,1.13208,0.116215,6.0203,3.85133,0.5211846153846154,10.0209,1.42577,62.0,15.0,20.0,isda,isda,isda,isda
10.02215,9.92381,0.172708,0.9540559999999999,0.0928308,5.89684,5.22506,0.5237974358974359,6.07629,1.97581,65.0,17.0,20.0,isda,isda,isda,isda
6.16461,9.14711,0.172718,0.631528,0.10872699999999999,5.76501,2.38142,0.2288425641025641,7.06361,1.04256,61.0,23.0,17.0,isda,isda,isda,isda
6.17669,9.16096,0.172869,2.28858,0.155495,6.05125,4.44748,0.582774358974359,15.5467,1.64621,59.0,24.0,18.0,isda,isda,isda,isda
9.01582,9.60838,0.173403,0.68955,0.08194399999999999,6.11901,4.41811,0.35810769230769235,5.85042,1.6458,62.0,17.0,22.0,isda,isda,isda,isda
10.04182,9.38832,0.174481,1.00335,0.0884556,6.29849,11.8176,0.4262179487179487,7.9246,1.60964,59.0,20.0,23.0,isda,isda,isda,isda
8.14118,8.11771,0.174519,0.994054,0.0647571,5.80769,9.17177,0.23454102564102566,6.8107,1.05069,55.0,22.0,20.0,isda,isda,isda,isda
4.85805,9.13729,0.174784,0.772416,0.0827938,6.85866,10.3796,0.44031538461538466,7.79273,1.24568,55.0,22.0,20.0,isda,isda,isda,isda
6.5676,9.36656,0.175187,0.784026,0.0892904,6.27358,11.5501,0.3900564102564103,7.16792,1.35749,60.0,18.0,16.0,isda,isda,isda,isda
4.86164,9.13091,0.176169,1.71252,0.158418,6.87605,15.4689,0.13047333333333333,9.58799,1.38626,63.0,19.0,15.0,isda,isda,isda,isda
9.07741,8.52106,0.176325,0.8301719999999999,0.0834979,5.20717,2.50643,0.32623076923076927,8.07448,0.759866,61.0,19.0,17.0,isda,isda,isda,isda
9.14266,11.24812,0.176412,1.8000699999999998,0.0941555,6.67073,18.4091,0.5696358974358974,8.02703,2.48971,56.0,18.0,20.0,isda,isda,isda,isda
4.51601,9.88758,0.176825,1.28512,0.0850583,7.12931,15.5955,0.658425641025641,9.07981,2.40735,68.0,19.0,15.0,isda,isda,isda,isda
8.37518,10.10403,0.177797,1.33215,0.128921,5.79279,1.65056,0.406925641025641,11.6584,1.48976,58.0,21.0,23.0,isda,isda,isda,isda
4.78642,9.15846,0.178396,1.3889200000000002,0.10846,6.39084,9.63811,0.44047179487179483,7.42684,1.63843,54.0,23.0,22.0,isda,isda,isda,isda
4.83531,9.15169,0.179318,0.864874,0.102965,6.06746,5.18892,0.03323692307692308,9.88436,0.760225,53.0,23.0,20.0,isda,isda,isda,isda
8.56649,9.39383,0.179548,0.9541410000000001,0.0709906,6.02123,6.10033,0.2351669230769231,8.75827,1.17662,56.0,21.0,23.0,isda,isda,isda,isda
9.2778,10.27389,0.181099,0.509255,0.0384386,5.79582,10.6089,0.22658897435897435,6.92424,1.07827,53.0,23.0,22.0,isda,isda,isda,isda
8.57259,10.83803,0.182698,0.8752219999999999,0.09112200000000001,5.74645,6.3305,0.43460769230769236,10.9016,1.32266,49.0,24.0,22.0,isda,isda,isda,isda
8.58995,10.18738,0.182802,0.823198,0.0685654,6.36135,6.25955,0.16348128205128204,6.42015,1.31446,53.0,22.0,25.0,isda,isda,isda,isda
9.25097,10.26738,0.183834,1.64026,0.118671,5.92611,16.7836,0.4046717948717949,6.08442,1.9039,57.0,20.0,24.0,isda,isda,isda,isda
9.03823,9.64496,0.184623,0.516941,0.0499233,6.38751,7.88285,0.4842256410256411,9.86097,1.61271,56.0,18.0,22.0,isda,isda,isda,isda
9.71113,10.16493,0.185879,0.622079,0.0553025,5.99428,5.29911,0.30926923076923074,5.87834,1.44972,61.0,19.0,21.0,isda,isda,isda,isda
9.01752,9.60871,0.186396,1.15239,0.11144899999999999,5.52943,3.9772,0.5137871794871796,10.1633,1.24755,58.0,19.0,26.0,isda,isda,isda,isda
6.5441,9.37888,0.186837,1.4241199999999998,0.10737300000000001,6.56449,10.6814,0.33386923076923075,7.84735,1.4796,69.0,17.0,15.0,isda,isda,isda,isda
5.44222,10.01619,0.187004,0.844305,0.0507335,6.20102,3.78475,0.20455897435897438,7.15842,1.14009,67.0,20.0,13.0,isda,isda,isda,isda
9.04459,9.64865,0.187421,0.537257,0.0618951,6.25451,7.40811,0.34865128205128204,10.3263,1.40904,61.0,15.0,22.0,isda,isda,isda,isda
10.0582,9.36562,0.191755,0.68642,0.051655799999999995,6.56455,4.38925,0.421325641025641,8.40046,1.74464,58.0,15.0,21.0,isda,isda,isda,isda
8.23167,9.96791,0.191868,0.9262710000000001,0.0856564,5.39402,1.88863,0.3632564102564102,9.78971,1.41794,53.0,19.0,24.0,isda,isda,isda,isda
11.63728,9.0165,0.191991,0.7456750000000001,0.0650454,6.55545,18.6268,0.3420974358974359,7.71735,1.38023,63.0,16.0,19.0,isda,isda,isda,isda
8.36356,8.99432,0.192544,1.97147,0.17514400000000002,6.37434,5.82574,0.634897435897436,17.1264,2.46087,64.0,14.0,22.0,isda,isda,isda,isda
5.41661,10.66894,0.192753,0.8545619999999999,0.0822612,6.11092,3.51991,0.21525461538461538,6.66702,1.28863,72.0,18.0,13.0,isda,isda,isda,isda
8.56828,9.38406,0.193729,1.39497,0.13267199999999998,6.35409,7.04755,0.24833461538461538,7.79342,1.75646,53.0,20.0,23.0,isda,isda,isda,isda
6.35563,9.65141,0.194733,1.7285,0.122557,6.40104,3.27111,0.16839846153846152,7.53647,1.89189,67.0,15.0,14.0,isda,isda,isda,isda
7.71483,9.51011,0.194934,1.2590999999999999,0.10302199999999999,5.8078,3.23392,0.44477435897435896,43.1145,1.44109,59.0,19.0,23.0,isda,isda,isda,isda
6.17167,9.14896,0.195153,1.5250299999999999,0.156952,6.0375,2.52773,0.44311282051282047,29.1077,1.57875,55.0,22.0,19.0,isda,isda,isda,isda
8.38451,9.02281,0.196172,2.19289,0.21200800000000003,4.8314,5.40242,0.16665666666666668,11.58,2.43524,57.0,19.0,21.0,isda,isda,isda,isda
7.64257,9.94923,0.196802,0.879223,0.0769033,5.84514,2.04565,0.6138230769230769,14.8287,1.01875,60.0,17.0,23.0,isda,isda,isda,isda
8.3897,9.0196,0.197659,1.08873,0.103351,5.56355,6.19512,0.2515758974358974,8.90227,1.72779,59.0,16.0,20.0,isda,isda,isda,isda
7.63434,8.78774,0.198764,0.809892,0.08069889999999999,6.93098,2.18462,0.6024589743589743,14.9073,0.607097,66.0,17.0,18.0,isda,isda,isda,isda
8.36835,8.9897,0.199204,1.0634700000000001,0.07271419999999999,5.75299,4.9587,0.4473179487179487,7.12326,1.34522,63.0,16.0,20.0,isda,isda,isda,isda
8.42095,8.97359,0.199381,1.59207,0.12842599999999998,6.42032,9.21987,0.3514564102564103,6.28109,1.96904,57.0,19.0,23.0,isda,isda,isda,isda
9.85681,9.02269,0.199982,0.653599,0.0425383,7.9454,7.04813,0.7071923076923077,14.6904,1.31829,64.0,18.0,19.0,isda,isda,isda,isda
4.50163,9.83868,0.200052,0.8308770000000001,0.0700129,6.48242,11.9399,0.3513,7.89859,1.41094,56.0,20.0,20.0,isda,isda,isda,isda
8.56429,9.38739,0.200412,1.2013,0.0684492,5.95324,5.97165,0.14567230769230768,7.11583,1.19907,58.0,19.0,23.0,isda,isda,isda,isda
9.01811,9.60199,0.201077,0.686767,0.0804618,6.18217,8.76391,0.7395410256410256,11.9538,0.96131,60.0,16.0,22.0,isda,isda,isda,isda
8.38732,9.02101,0.201173,1.8603999999999998,0.155442,5.99685,4.53317,0.2693897435897436,7.97706,1.68843,59.0,16.0,22.0,isda,isda,isda,isda
9.83591,9.05136,0.201983,0.473753,0.038562200000000005,6.59486,5.41553,0.296425641025641,6.58848,1.22682,57.0,21.0,22.0,isda,isda,isda,isda
6.35202,9.64618,0.202321,2.10031,0.11610499999999999,6.07034,4.51214,0.5280820512820513,8.20987,2.14578,66.0,15.0,13.0,isda,isda,isda,isda
9.99469,9.96686,0.203197,1.0214,0.0858487,5.96771,11.5183,0.4457615384615385,5.68056,1.43368,62.0,16.0,20.0,isda,isda,isda,isda
4.51883,9.88775,0.203202,1.11816,0.0926545,7.0126,12.3429,0.5573948717948718,5.33789,1.42755,65.0,19.0,14.0,isda,isda,isda,isda
9.98839,9.95184,0.205003,0.6042069999999999,0.0507386,6.82837,13.4125,0.4712717948717948,7.50663,1.51649,61.0,19.0,22.0,isda,isda,isda,isda
9.2859,10.24841,0.205146,1.37503,0.135496,6.2234,15.9807,0.7545461538461539,8.7934,1.87837,58.0,20.0,20.0,isda,isda,isda,isda
5.51282,8.97241,0.205381,1.58304,0.11435900000000002,5.21374,2.09023,0.23432615384615385,7.58464,1.33444,52.0,23.0,21.0,isda,isda,isda,isda
9.04345,9.64582,0.205742,1.45064,0.152692,6.13614,2.05343,0.30087435897435894,9.80763,1.90977,56.0,17.0,24.0,isda,isda,isda,isda
9.03452,9.64355,0.207203,1.16493,0.111568,6.40227,3.39993,0.46311794871794876,16.9014,1.97012,57.0,16.0,24.0,isda,isda,isda,isda
8.8364,9.27444,0.207634,2.00898,0.160364,5.123,3.88528,0.4053794871794872,26.261,0.777417,46.0,20.0,29.0,isda,isda,isda,isda
10.4785,10.6465,0.210067,1.47122,0.183385,6.2715,3.39338,0.5772307692307692,15.2149,1.41329,52.0,26.0,26.0,isda,isda,isda,isda
8.83648,9.27442,0.212299,1.5234299999999998,0.137969,5.56377,1.33315,0.5780025641025641,9.69359,0.855407,48.0,20.0,28.0,isda,isda,isda,isda
5.40025,10.00945,0.213323,3.0822,0.229969,6.04059,9.56525,0.3672666666666667,6.95725,1.44835,65.0,19.0,16.0,isda,isda,isda,isda
