longitude,latitude,Boron,SOC,Nitrogen,pH,Phosphorus,Potassium,Sulfur,Zinc,Sand,Silt,Clay,Area,Soil group,Land class,Soil type
4.51601,9.88758,0.176825,12.8512,0.850583,7.12931,15.5955,256.786,9.07981,2.40735,68.0,19.0,15.0,isda,isda,isda,isda
8.37518,10.10403,0.177797,13.3215,1.28921,5.79279,1.65056,158.701,11.6584,1.48976,58.0,21.0,23.0,isda,isda,isda,isda
4.78642,9.15846,0.178396,13.8892,1.0846,6.39084,9.63811,171.784,7.42684,1.63843,54.0,23.0,22.0,isda,isda,isda,isda
4.83531,9.15169,0.179318,8.64874,1.02965,6.06746,5.18892,12.9624,9.88436,0.760225,53.0,23.0,20.0,isda,isda,isda,isda
8.56649,9.39383,0.179548,9.54141,0.709906,6.02123,6.10033,91.7151,8.75827,1.17662,56.0,21.0,23.0,isda,isda,isda,isda
9.2778,10.27389,0.181099,5.09255,0.384386,5.79582,10.6089,88.3697,6.92424,1.07827,53.0,23.0,22.0,isda,isda,isda,isda
8.57259,10.83803,0.182698,8.75222,0.91122,5.74645,6.3305,169.497,10.9016,1.32266,49.0,24.0,22.0,isda,isda,isda,isda
8.58995,10.18738,0.182802,8.23198,0.685654,6.36135,6.25955,63.7577,6.42015,1.31446,53.0,22.0,25.0,isda,isda,isda,isda
9.25097,10.26738,0.183834,16.4026,1.18671,5.92611,16.7836,157.822,6.08442,1.9039,57.0,20.0,24.0,isda,isda,isda,isda
9.03823,9.64496,0.184623,5.16941,0.499233,6.38751,7.88285,188.848,9.86097,1.61271,56.0,18.0,22.0,isda,isda,isda,isda
9.71113,10.16493,0.185879,6.22079,0.553025,5.99428,5.29911,120.615,5.87834,1.44972,61.0,19.0,21.0,isda,isda,isda,isda
9.01752,9.60871,0.186396,11.5239,1.11449,5.52943,3.9772,200.377,10.1633,1.24755,58.0,19.0,26.0,isda,isda,isda,isda
6.5441,9.37888,0.186837,14.2412,1.07373,6.56449,10.6814,130.209,7.84735,1.4796,69.0,17.0,15.0,isda,isda,isda,isda
5.44222,10.01619,0.187004,8.44305,0.507335,6.20102,3.78475,79.778,7.15842,1.14009,67.0,20.0,13.0,isda,isda,isda,isda
9.04459,9.64865,0.187421,5.37257,0.618951,6.25451,7.40811,135.974,10.3263,1.40904,61.0,15.0,22.0,isda,isda,isda,isda
10.0582,9.36562,0.191755,6.8642,0.516558,6.56455,4.38925,164.317,8.40046,1.74464,58.0,15.0,21.0,isda,isda,isda,isda
8.23167,9.96791,0.191868,9.26271,0.856564,5.39402,1.88863,141.67,9.78971,1.41794,53.0,19.0,24.0,isda,isda,isda,isda
11.63728,9.0165,0.191991,7.45675,0.650454,6.55545,18.6268,133.418,7.71735,1.38023,63.0,16.0,19.0,isda,isda,isda,isda
8.36356,8.99432,0.192544,19.7147,1.75144,6.37434,5.82574,247.61,17.1264,2.46087,64.0,14.0,22.0,isda,isda,isda,isda
5.41661,10.66894,0.192753,8.54562,0.822612,6.11092,3.51991,83.9493,6.66702,1.28863,72.0,18.0,13.0,isda,isda,isda,isda
8.56828,9.38406,0.193729,13.9497,1.32672,6.35409,7.04755,96.8505,7.79342,1.75646,53.0,20.0,23.0,isda,isda,isda,isda
6.35563,9.65141,0.194733,17.285,1.22557,6.40104,3.27111,65.6754,7.53647,1.89189,67.0,15.0,14.0,isda,isda,isda,isda
7.71483,9.51011,0.194934,12.591,1.03022,5.8078,3.23392,173.462,43.1145,1.44109,59.0,19.0,23.0,isda,isda,isda,isda
6.17167,9.14896,0.195153,15.2503,1.56952,6.0375,2.52773,172.814,29.1077,1.57875,55.0,22.0,19.0,isda,isda,isda,isda
8.38451,9.02281,0.196172,21.9289,2.12008,4.8314,5.40242,64.9961,11.58,2.43524,57.0,19.0,21.0,isda,isda,isda,isda
7.64257,9.94923,0.196802,8.79223,0.769033,5.84514,2.04565,239.391,14.8287,1.01875,60.0,17.0,23.0,isda,isda,isda,isda
8.3897,9.0196,0.197659,10.8873,1.03351,5.56355,6.19512,98.1146,8.90227,1.72779,59.0,16.0,20.0,isda,isda,isda,isda
7.63434,8.78774,0.198764,8.09892,0.806989,6.93098,2.18462,234.959,14.9073,0.607097,66.0,17.0,18.0,isda,isda,isda,isda
8.36835,8.9897,0.199204,10.6347,0.727142,5.75299,4.9587,174.454,7.12326,1.34522,63.0,16.0,20.0,isda,isda,isda,isda
8.42095,8.97359,0.199381,15.9207,1.28426,6.42032,9.21987,137.068,6.28109,1.96904,57.0,19.0,23.0,isda,isda,isda,isda
9.85681,9.02269,0.199982,6.53599,0.425383,7.9454,7.04813,275.805,14.6904,1.31829,64.0,18.0,19.0,isda,isda,isda,isda
4.50163,9.83868,0.200052,8.30877,0.700129,6.48242,11.9399,137.007,7.89859,1.41094,56.0,20.0,20.0,isda,isda,isda,isda
8.56429,9.38739,0.200412,12.013,0.684492,5.95324,5.97165,56.8122,7.11583,1.19907,58.0,19.0,23.0,isda,isda,isda,isda
9.01811,9.60199,0.201077,6.86767,0.804618,6.18217,8.76391,288.421,11.9538,0.96131,60.0,16.0,22.0,isda,isda,isda,isda
8.38732,9.02101,0.201173,18.604,1.55442,5.99685,4.53317,105.062,7.97706,1.68843,59.0,16.0,22.0,isda,isda,isda,isda
9.83591,9.05136,0.201983,4.73753,0.385622,6.59486,5.41553,115.606,6.58848,1.22682,57.0,21.0,22.0,isda,isda,isda,isda
6.35202,9.64618,0.202321,21.0031,1.16105,6.07034,4.51214,205.952,8.20987,2.14578,66.0,15.0,13.0,isda,isda,isda,isda
9.99469,9.96686,0.203197,10.214,0.858487,5.96771,11.5183,173.847,5.68056,1.43368,62.0,16.0,20.0,isda,isda,isda,isda
4.51883,9.88775,0.203202,11.1816,0.926545,7.0126,12.3429,217.384,5.33789,1.42755,65.0,19.0,14.0,isda,isda,isda,isda
9.98839,9.95184,0.205003,6.04207,0.507386,6.82837,13.4125,183.796,7.50663,1.51649,61.0,19.0,22.0,isda,isda,isda,isda
9.2859,10.24841,0.205146,13.7503,1.35496,6.2234,15.9807,294.273,8.7934,1.87837,58.0,20.0,20.0,isda,isda,isda,isda
5.51282,8.97241,0.205381,15.8304,1.14359,5.21374,2.09023,91.3872,7.58464,1.33444,52.0,23.0,21.0,isda,isda,isda,isda
9.04345,9.64582,0.205742,14.5064,1.52692,6.13614,2.05343,117.341,9.80763,1.90977,56.0,17.0,24.0,isda,isda,isda,isda
9.03452,9.64355,0.207203,11.6493,1.11568,6.40227,3.39993,180.616,16.9014,1.97012,57.0,16.0,24.0,isda,isda,isda,isda
8.8364,9.27444,0.207634,20.0898,1.60364,5.123,3.88528,158.098,26.261,0.777417,46.0,20.0,29.0,isda,isda,isda,isda
10.4785,10.6465,0.210067,14.7122,1.83385,6.2715,3.39338,225.12,15.2149,1.41329,52.0,26.0,26.0,isda,isda,isda,isda
8.83648,9.27442,0.212299,15.2343,1.37969,5.56377,1.33315,225.421,9.69359,0.855407,48.0,20.0,28.0,isda,isda,isda,isda
5.40025,10.00945,0.213323,30.822,2.29969,6.04059,9.56525,143.234,6.95725,1.44835,65.0,19.0,16.0,isda,isda,isda,isda
9.27032,10.2739,0.213645,7.6277,0.560589,6.31021,6.48238,231.517,6.88527,1.54302,52.0,23.0,24.0,isda,isda,isda,isda
9.95998,8.5497,0.214563,7.68713,0.817137,5.66116,7.38137,145.715,7.54909,1.23551,63.0,22.0,19.0,isda,isda,isda,isda
9.02909,9.61109,0.215609,11.6444,0.833719,6.38291,1.80906,196.612,16.8084,1.33403,59.0,17.0,22.0,isda,isda,isda,isda
8.40329,8.99321,0.215986,12.6699,0.816047,6.00306,3.69186,123.794,8.9131,2.0755,53.0,16.0,22.0,isda,isda,isda,isda
9.99623,9.96501,0.216807,13.5062,1.43466,6.43032,22.8376,205.513,11.0795,1.39279,60.0,16.0,20.0,isda,isda,isda,isda
4.46825,10.91875,0.218541,10.0,0.951021,6.82379,6.13099,190.611,8.05493,1.25979,70.0,13.0,13.0,isda,isda,isda,isda
9.85677,9.01152,0.219837,6.59628,0.620879,6.43763,7.51403,247.526,14.7818,0.598299,54.0,21.0,22.0,isda,isda,isda,isda
9.00407,9.89178,0.222913,6.044,0.668337,6.11339,2.89041,193.398,8.91936,0.821128,54.0,20.0,26.0,isda,isda,isda,isda
10.01716,9.37446,0.223561,17.8504,1.56761,6.61951,24.4877,312.307,9.95275,2.108,57.0,19.0,19.0,isda,isda,isda,isda
9.25513,10.29616,0.224848,17.588,1.64396,6.1146,14.2512,165.254,9.18678,1.79162,51.0,21.0,25.0,isda,isda,isda,isda
9.06282,8.52544,0.225515,8.07419,0.921812,5.56926,7.59968,197.31,10.1568,1.27447,61.0,21.0,16.0,isda,isda,isda,isda
9.98665,9.37285,0.226399,7.15185,0.845168,5.88603,11.3794,191.931,15.1745,1.10091,58.0,18.0,17.0,isda,isda,isda,isda
9.21483,9.56796,0.226797,6.08456,0.753889,5.44872,2.28304,213.74,10.0023,1.64411,56.0,15.0,24.0,isda,isda,isda,isda
9.02848,9.59915,0.228438,7.85438,0.836886,6.36863,6.14604,156.048,12.0321,1.52385,58.0,16.0,23.0,isda,isda,isda,isda
6.52741,9.42245,0.229444,26.055,1.6081,6.65445,32.749,123.724,15.334,1.33054,68.0,18.0,13.0,isda,isda,isda,isda
8.97974,9.92326,0.230232,17.3068,1.20615,5.80601,4.69057,133.49,12.8934,1.95807,49.0,21.0,27.0,isda,isda,isda,isda
9.25239,10.29135,0.233268,22.8905,1.34412,6.63377,45.541,232.068,7.4975,1.8634,51.0,21.0,26.0,isda,isda,isda,isda
4.50756,9.90478,0.234993,38.6854,2.08468,6.01843,18.7218,173.273,17.9922,2.30602,64.0,19.0,18.0,isda,isda,isda,isda
9.98034,9.36374,0.235735,7.0205,0.737293,7.25826,7.39817,257.778,5.37627,1.40167,59.0,20.0,20.0,isda,isda,isda,isda
5.47065,9.9797,0.236265,13.4337,1.18308,6.29001,7.33938,149.234,8.23026,1.21967,58.0,20.0,18.0,isda,isda,isda,isda
8.20193,11.04051,0.236809,20.7954,1.52754,5.9414,9.68029,135.044,9.68344,1.61115,48.0,26.0,22.0,isda,isda,isda,isda
11.70919,9.0477,0.236982,5.97865,0.640789,6.42481,9.41303,154.232,7.91089,1.63494,66.0,19.0,15.0,isda,isda,isda,isda
9.5495,9.84515,0.236989,7.10391,0.581001,6.39495,5.9577,180.249,14.1391,2.06783,61.0,17.0,19.0,isda,isda,isda,isda
9.01424,9.61259,0.237023,19.1936,1.45184,5.74359,9.99953,123.671,11.9664,1.88055,56.0,18.0,24.0,isda,isda,isda,isda
9.00093,9.86022,0.237424,7.83147,0.712514,6.29683,9.78804,122.511,13.0477,1.31771,52.0,20.0,25.0,isda,isda,isda,isda
10.4826,10.65442,0.238273,10.2089,1.22239,6.81738,13.7502,256.786,7.66957,2.57136,51.0,27.0,27.0,isda,isda,isda,isda
4.47609,9.86772,0.238343,15.1284,1.42306,6.36039,5.21533,146.283,11.8144,1.1879,63.0,22.0,19.0,isda,isda,isda,isda
9.08258,8.5357,0.240188,13.3638,1.07335,6.35055,6.41934,164.846,7.4175,1.44115,57.0,22.0,16.0,isda,isda,isda,isda
9.87927,8.97768,0.241515,9.21882,0.946331,6.58641,10.5034,172.559,8.28582,1.62993,55.0,24.0,22.0,isda,isda,isda,isda
10.41141,10.68815,0.241865,6.23034,1.22994,6.45449,11.8939,131.276,9.31763,1.70748,69.0,17.0,17.0,isda,isda,isda,isda
5.54727,8.97063,0.242122,13.2082,1.2126,5.16672,1.2241,109.281,9.21476,1.51611,58.0,23.0,20.0,isda,isda,isda,isda
10.02765,9.92046,0.242499,7.46507,0.57287,6.29237,14.414,122.298,9.65273,1.445,63.0,17.0,20.0,isda,isda,isda,isda
10.01948,9.37569,0.244815,6.3015,0.583827,6.46237,16.8893,160.46,4.8283,1.26483,59.0,19.0,18.0,isda,isda,isda,isda
4.81463,9.16928,0.246183,34.631,1.74126,6.5529,30.0909,258.525,20.8396,2.48823,63.0,18.0,16.0,isda,isda,isda,isda
6.17328,9.15878,0.246489,15.1711,1.35566,5.87552,3.1736,204.679,10.2669,1.23062,62.0,22.0,19.0,isda,isda,isda,isda
10.04684,9.33958,0.255815,10.272,0.914358,6.62012,6.07157,163.237,6.72184,1.82488,57.0,18.0,19.0,isda,isda,isda,isda
9.06256,8.52173,0.258149,19.1889,1.52043,5.90931,10.061,144.995,8.76547,1.35159,56.0,20.0,19.0,isda,isda,isda,isda
6.17512,9.15989,0.261276,27.97,1.46292,6.21054,8.89707,253.433,20.8269,2.10863,60.0,23.0,16.0,isda,isda,isda,isda
9.31135,10.31231,0.263239,8.18622,0.616728,5.95324,4.21595,248.432,9.64243,1.54246,54.0,24.0,20.0,isda,isda,isda,isda
4.8315,9.15341,0.264755,18.7633,2.00605,5.8267,5.90155,29.1207,19.8486,1.17333,49.0,24.0,21.0,isda,isda,isda,isda
9.30656,10.23036,0.265207,12.0331,1.09994,5.9124,14.3048,145.252,8.51585,2.10398,52.0,19.0,21.0,isda,isda,isda,isda
10.01408,9.37067,0.266742,6.01923,0.747045,6.29767,11.5897,165.244,6.3679,1.31976,59.0,19.0,17.0,isda,isda,isda,isda
9.14688,8.34258,0.272232,18.7567,1.26942,6.34925,5.58991,197.31,7.32446,1.45856,63.0,20.0,16.0,isda,isda,isda,isda
9.02794,9.59949,0.273713,12.3793,1.17306,5.82626,6.18407,162.914,12.4239,1.15555,59.0,17.0,21.0,isda,isda,isda,isda
7.72843,9.51823,0.274482,8.02048,0.917906,5.87486,5.06783,168.574,6.89232,1.29222,60.0,16.0,20.0,isda,isda,isda,isda
6.52977,9.41881,0.274521,17.4149,2.32785,6.37658,28.4522,143.017,18.1673,1.55707,67.0,17.0,16.0,isda,isda,isda,isda
11.6293,9.01711,0.275709,21.4699,1.23394,5.8203,23.3555,175.285,10.6867,2.7716,63.0,18.0,19.0,isda,isda,isda,isda
9.25423,10.2931,0.278324,10.7004,1.00686,6.94048,12.3488,189.36,7.63563,1.85108,47.0,22.0,26.0,isda,isda,isda,isda
9.042,9.64705,0.278769,8.80591,0.825624,6.4075,3.27105,70.0236,10.6752,1.5695,53.0,18.0,24.0,isda,isda,isda,isda
8.36386,8.95908,0.285382,16.3273,1.6444,6.54304,8.35615,92.4345,8.14512,1.69863,54.0,16.0,23.0,isda,isda,isda,isda
9.98094,9.37741,0.286661,6.01939,0.672497,6.33159,8.91414,211.038,7.73323,1.88586,60.0,18.0,18.0,isda,isda,isda,isda
8.87951,9.25131,0.290639,16.0938,1.45918,6.29373,9.34225,223.705,8.06002,1.80552,53.0,20.0,26.0,isda,isda,isda,isda
6.96424,11.15582,0.292111,17.9799,1.76141,5.65748,1.2948,97.6014,11.2236,1.80048,57.0,22.0,23.0,isda,isda,isda,isda
8.10956,8.06439,0.294248,16.1779,0.783595,6.28212,5.89744,129.243,8.87388,1.37436,58.0,22.0,20.0,isda,isda,isda,isda
8.41866,8.97495,0.307292,17.4323,1.69766,5.99876,4.31446,104.825,11.4516,2.23803,55.0,18.0,23.0,isda,isda,isda,isda
8.26174,9.97357,0.311769,9.59523,0.851196,5.5513,4.06835,91.0742,10.4771,1.85305,55.0,17.0,21.0,isda,isda,isda,isda
9.16848,8.38283,0.311793,13.4657,0.702219,6.94015,16.1164,93.1049,5.99882,1.31653,60.0,22.0,17.0,isda,isda,isda,isda
10.03025,9.9098,0.314456,7.60044,0.816983,6.52277,4.56269,175.285,10.4374,1.55279,70.0,15.0,17.0,isda,isda,isda,isda
5.3627,10.62266,0.316991,8.48116,0.779874,6.20028,3.23501,145.009,7.88556,0.830431,69.0,15.0,12.0,isda,isda,isda,isda
8.11302,8.06702,0.329542,19.8675,1.34186,5.99529,2.98178,97.3449,8.92497,1.10604,57.0,22.0,18.0,isda,isda,isda,isda
8.99044,9.60688,0.337876,18.519,1.96468,5.77529,5.9074,177.931,17.0683,1.4926,57.0,19.0,25.0,isda,isda,isda,isda
10.01942,9.36442,0.339914,6.60555,0.563146,6.73995,9.35739,257.778,6.78468,1.68191,63.0,18.0,19.0,isda,isda,isda,isda
4.55111,9.85362,0.348245,12.0967,0.916051,6.76898,8.99218,151.312,9.35271,1.27365,64.0,20.0,14.0,isda,isda,isda,isda
9.25071,10.24517,0.354734,8.42975,0.771254,6.66302,11.5663,175.106,13.4956,1.55445,57.0,19.0,22.0,isda,isda,isda,isda
8.39563,10.08277,0.360322,22.8899,2.00387,5.16914,4.88782,151.987,22.7236,2.00507,55.0,19.0,22.0,isda,isda,isda,isda
8.38744,10.07876,0.365601,15.4427,1.11978,6.26038,4.07648,180.616,9.56091,2.08543,54.0,19.0,22.0,isda,isda,isda,isda
9.83977,9.04727,0.368272,6.62121,0.64901,6.77771,3.02603,128.502,9.29774,1.26354,50.0,24.0,24.0,isda,isda,isda,isda
9.71662,10.17903,0.370056,6.68697,0.562079,6.23972,6.66931,147.299,4.37775,1.04254,59.0,19.0,22.0,isda,isda,isda,isda
11.07381,8.98372,0.377367,13.1124,0.716234,6.70046,1.56384,208.171,25.4456,1.29502,52.0,27.0,18.0,isda,isda,isda,isda
11.38312,9.09312,0.381165,6.9253,0.541656,6.68724,11.2564,158.447,9.59898,1.17309,61.0,19.0,16.0,isda,isda,isda,isda
9.83359,9.04754,0.421378,5.26425,0.422555,6.72354,3.86472,124.044,6.62634,1.42133,59.0,19.0,21.0,isda,isda,isda,isda
5.42065,10.63044,0.427662,10.5186,1.26608,6.6125,7.21222,133.996,10.8649,1.85546,67.0,16.0,15.0,isda,isda,isda,isda
5.39789,10.61984,0.429626,8.10349,0.501239,6.54362,10.6876,118.66,10.1981,1.06817,67.0,17.0,15.0,isda,isda,isda,isda
4.51569,9.84549,0.435373,12.1697,1.09748,6.52393,3.92039,218.703,6.47384,1.5364,61.0,21.0,18.0,isda,isda,isda,isda
11.47654,9.41799,0.450044,9.75366,0.71538,6.61987,2.59929,253.339,16.5938,1.12634,46.0,22.0,29.0,isda,isda,isda,isda
8.39225,9.03108,0.472358,22.5176,1.58736,6.357,9.93592,195.507,15.9056,2.2461,63.0,16.0,21.0,isda,isda,isda,isda
9.85411,9.01506,0.482475,7.79618,0.983854,7.30898,8.85469,257.407,7.12939,1.80433,54.0,21.0,22.0,isda,isda,isda,isda
9.28288,10.24347,0.527444,5.22745,0.65352,7.37516,9.00295,135.024,12.7962,0.981968,61.0,19.0,17.0,isda,isda,isda,isda
9.27629,10.27204,0.569763,16.1776,0.97295,6.82161,6.04978,172.84,4.93423,2.1123,49.0,25.0,24.0,isda,isda,isda,isda
11.51848,9.37649,0.646568,14.4559,1.38354,6.47857,2.42026,153.074,17.3351,1.58714,43.0,23.0,34.0,isda,isda,isda,isda
9.98072,9.36588,0.690373,8.21355,0.761191,7.2262,4.92539,169.232,11.304,1.26642,58.0,20.0,25.0,isda,isda,isda,isda
8.36997,8.99326,0.705266,19.5853,1.45383,6.26686,12.885,203.078,11.214,1.985,62.0,15.0,23.0,isda,isda,isda,isda
6.08477,9.52112,0.0023668,5.69752,0.347045,6.57383,2.77564,12.6931,4.43717,1.07186,68.0,21.0,15.0,isda,isda,isda,isda
6.21681,9.11997,0.0028314,3.92725,0.205071,5.8189,4.66709,48.1222,5.71525,0.904465,62.0,21.0,20.0,isda,isda,isda,isda
5.43154,9.99097,0.0034396,4.1687,0.258539,6.02584,5.32404,52.7688,4.84645,0.905382,66.0,18.0,16.0,isda,isda,isda,isda
10.4381,10.69114,0.0040988,3.87773,0.229583,5.98418,3.81314,20.1879,5.28868,0.884179,67.0,17.0,18.0,isda,isda,isda,isda
5.39217,9.54247,0.0052045,3.4824,0.227377,5.92634,5.91749,44.4223,5.4038,0.631846,63.0,21.0,13.0,isda,isda,isda,isda
7.63471,9.97124,0.0070581,8.01693,0.33302,5.94722,2.72015,77.8926,8.52871,0.76757,61.0,17.0,22.0,isda,isda,isda,isda
6.59497,9.37016,0.0070878,3.17607,0.151951,6.0933,4.54101,37.0991,3.72195,1.13611,69.0,15.0,13.0,isda,isda,isda,isda
6.07156,9.50655,0.0071623,3.95743,0.377978,6.11125,2.33085,62.1276,7.78341,0.745274,70.0,18.0,13.0,isda,isda,isda,isda
10.41801,10.67729,0.0076796,3.86505,0.193689,6.24976,3.42697,53.8296,4.82956,0.972195,63.0,19.0,18.0,isda,isda,isda,isda
5.41917,10.6657,0.0078213,4.51055,0.250177,5.80868,4.53241,40.7039,4.89077,0.771496,72.0,16.0,14.0,isda,isda,isda,isda
10.44466,10.69811,0.0078814,4.26824,0.255522,6.39308,3.61364,40.3797,4.89434,0.729414,60.0,18.0,19.0,isda,isda,isda,isda
8.34043,10.05573,0.0090268,4.44446,0.268692,6.2161,3.17937,43.4769,6.24005,1.05328,58.0,18.0,24.0,isda,isda,isda,isda
6.05654,9.44878,0.0093296,4.87434,0.428274,5.5436,2.19746,54.9107,7.16033,0.800323,73.0,19.0,13.0,isda,isda,isda,isda
6.58658,9.36653,0.0093845,5.58816,0.281108,6.27179,7.45438,74.526,4.67253,1.12939,71.0,14.0,15.0,isda,isda,isda,isda
5.52612,9.01625,0.0094585,4.36179,0.216543,6.15036,4.68781,40.5178,3.82599,0.946583,70.0,18.0,13.0,isda,isda,isda,isda
5.04794,10.23654,0.0095569,2.98685,0.21866,6.45832,7.85342,25.3332,4.47323,1.16571,71.0,18.0,13.0,isda,isda,isda,isda
5.42952,10.60797,0.0098545,4.0442,0.319685,6.05406,8.86566,50.5771,5.14802,1.23263,70.0,17.0,14.0,isda,isda,isda,isda
6.98663,11.07467,0.0100594,4.95762,0.426876,5.80391,1.83496,72.3193,6.59876,0.728583,64.0,20.0,15.0,isda,isda,isda,isda
10.42112,10.69119,0.0101231,3.84594,0.339193,5.9425,4.31187,20.1956,4.61556,0.927404,65.0,18.0,19.0,isda,isda,isda,isda
8.16127,8.0784,0.0101592,5.8402,0.430134,6.10229,3.12101,60.8821,8.7924,1.02435,61.0,19.0,16.0,isda,isda,isda,isda
8.64138,9.66417,0.0102421,8.94168,0.861882,6.00397,3.90096,122.234,6.66186,1.42477,49.0,23.0,24.0,isda,isda,isda,isda
9.16238,9.50722,0.0102456,4.33062,0.311715,5.4452,3.15658,41.1002,4.5615,0.878099,60.0,16.0,23.0,isda,isda,isda,isda
6.04423,9.47662,0.0102759,3.52018,0.237976,6.04928,2.8611,43.2551,3.7576,0.960871,62.0,18.0,16.0,isda,isda,isda,isda
6.96359,11.151,0.0102816,6.8758,0.405521,5.75895,2.46236,72.3193,7.63319,0.983683,61.0,22.0,17.0,isda,isda,isda,isda
11.00877,8.9814,0.0102987,2.68954,0.168539,6.12467,2.86872,70.6721,3.56126,1.05828,50.0,25.0,23.0,isda,isda,isda,isda
8.49356,8.44816,0.0103734,5.42625,0.282221,6.29295,3.41185,51.9991,5.09868,1.05178,67.0,17.0,14.0,isda,isda,isda,isda
10.41743,10.67917,0.0103925,9.88014,0.388885,5.98515,4.61252,48.4435,5.81611,1.37591,68.0,17.0,18.0,isda,isda,isda,isda
7.97086,11.53217,0.0104125,4.70707,0.384392,5.85094,6.0418,70.8273,5.14557,1.15469,63.0,22.0,19.0,isda,isda,isda,isda
5.32383,9.54974,0.0104531,5.57504,0.322057,5.99201,8.13892,60.1541,6.23552,1.15971,69.0,18.0,15.0,isda,isda,isda,isda
5.35032,9.53286,0.0104664,4.66147,0.25494,5.87169,4.13496,41.7343,5.96453,0.925246,70.0,23.0,13.0,isda,isda,isda,isda
7.74581,9.53913,0.0104845,4.53987,0.359102,5.39224,4.76336,93.5261,6.09208,1.26843,58.0,18.0,21.0,isda,isda,isda,isda
6.08265,9.62553,0.0105262,6.70133,0.276128,6.55917,16.4078,49.2335,5.65872,0.961238,66.0,17.0,14.0,isda,isda,isda,isda
9.9143,8.60134,0.0105438,4.1872,0.291745,5.93079,2.55618,43.6795,5.37057,0.929694,68.0,22.0,17.0,isda,isda,isda,isda
10.44235,10.62147,0.0105807,1.88579,0.153777,5.74802,2.63133,4.78328,3.84174,0.679124,66.0,19.0,20.0,isda,isda,isda,isda
5.39746,9.5714,0.0105881,6.11938,0.338733,5.7347,4.77357,63.5178,5.98764,1.05554,66.0,21.0,16.0,isda,isda,isda,isda
5.0388,10.2226,0.0105893,2.77904,0.248081,6.0802,5.80156,25.6547,4.07328,1.00402,67.0,19.0,14.0,isda,isda,isda,isda
8.13353,8.04048,0.0105943,5.06141,0.399364,5.90412,5.52439,54.4069,8.05663,1.07444,62.0,17.0,13.0,isda,isda,isda,isda
9.99678,9.96123,0.0106793,5.96268,0.316547,6.26605,6.07978,102.094,7.30911,1.25635,64.0,18.0,21.0,isda,isda,isda,isda
5.37165,9.53346,0.0106796,3.18202,0.278827,6.21436,4.54694,60.5908,5.86483,0.706011,69.0,24.0,16.0,isda,isda,isda,isda
7.68857,11.60017,0.0107226,3.10385,0.221712,6.09448,3.60074,58.9427,4.61445,0.6789,66.0,22.0,18.0,isda,isda,isda,isda
4.78073,9.16092,0.0107297,9.66632,0.823297,5.74122,15.2872,46.4079,12.1972,1.17289,55.0,22.0,17.0,isda,isda,isda,isda
9.07463,8.54571,0.0108091,6.17414,0.267318,6.09089,6.21759,73.1847,4.20821,1.23214,68.0,19.0,19.0,isda,isda,isda,isda
8.52752,8.42393,0.0108317,4.09863,0.321044,5.50066,3.09278,50.4969,5.91658,0.74944,73.0,17.0,12.0,isda,isda,isda,isda
8.64818,10.76573,0.0108571,3.37808,0.355204,5.84753,3.449,6.49383,5.56043,0.888074,54.0,25.0,23.0,isda,isda,isda,isda
8.1854,8.08337,0.0109027,6.73382,0.350169,6.02241,4.20087,63.9894,7.36691,0.69129,61.0,17.0,16.0,isda,isda,isda,isda
4.47373,10.93136,0.0109463,5.19296,0.286429,5.83884,2.91032,74.1625,5.49079,0.975829,72.0,12.0,12.0,isda,isda,isda,isda
7.6087,11.07463,0.0109569,7.2436,0.581923,5.64776,2.98044,75.7467,5.79643,0.986014,61.0,23.0,19.0,isda,isda,isda,isda
8.24125,9.99761,0.0110245,5.32298,0.477092,5.67495,3.99018,30.8915,10.29,0.417753,58.0,17.0,22.0,isda,isda,isda,isda
8.46052,8.49374,0.0110263,6.65727,0.534802,6.09183,6.40136,40.8822,4.81426,1.29259,73.0,17.0,13.0,isda,isda,isda,isda
8.50042,8.45782,0.0110603,7.25519,0.292461,5.87294,2.46559,55.5755,5.17093,1.08793,70.0,16.0,13.0,isda,isda,isda,isda
6.15403,9.07425,0.0110965,4.72156,0.261239,6.00797,5.86573,54.5905,3.38136,1.07692,75.0,18.0,13.0,isda,isda,isda,isda
5.4424,10.02733,0.0112039,4.55901,0.279726,6.48412,8.09531,51.5316,6.54565,1.54421,65.0,18.0,12.0,isda,isda,isda,isda
6.07805,9.51557,0.0112071,5.45709,0.315639,6.26987,2.55055,46.0158,4.22595,0.997011,69.0,20.0,14.0,isda,isda,isda,isda
5.35498,10.62066,0.0112396,4.37794,0.3187,6.40078,3.54713,80.3021,4.32568,1.11237,62.0,18.0,14.0,isda,isda,isda,isda
7.62926,11.54568,0.0112771,5.57185,0.256103,6.07473,5.05058,49.3059,5.05795,1.24957,64.0,19.0,17.0,isda,isda,isda,isda
7.6994,11.55402,0.0112995,4.83036,0.303108,5.89141,4.99947,70.8273,4.84511,1.08626,60.0,20.0,16.0,isda,isda,isda,isda
6.05433,9.44181,0.0113412,4.24108,0.250467,6.02515,2.54361,54.0001,4.37681,0.929999,70.0,20.0,13.0,isda,isda,isda,isda
6.38726,9.61954,0.0113594,7.37814,0.496429,6.81328,6.99784,88.5757,5.65322,1.46556,66.0,14.0,12.0,isda,isda,isda,isda
9.94527,8.58144,0.0114097,9.37285,0.681868,5.71765,25.2781,92.3329,6.12255,1.38645,59.0,25.0,19.0,isda,isda,isda,isda
